SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Aug 05 09:52:33 EEST 2021
User: CanSEE
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112785
Integration Time (usec): 10000 (MAYP112785)
Spectra Averaged: 1 (MAYP112785)
Boxcar Smoothing: 0 (MAYP112785)
Correct for Electrical Dark: No (MAYP112785)
Strobe/Lamp Enabled: No (MAYP112785)
Correct for Detector Non-linearity: No (MAYP112785)
Correct for Stray Light: No (MAYP112785)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
198.35	3433.00
198.82	2475.00
199.30	2583.00
199.77	2555.00
200.24	2577.00
200.71	2583.00
201.18	2584.00
201.65	2591.00
202.13	2586.00
202.60	2587.00
203.07	2580.00
203.54	2583.00
204.01	2582.00
204.48	2586.00
204.96	2576.00
205.43	2580.00
205.90	2580.00
206.37	2592.00
206.84	2584.00
207.31	2582.00
207.78	2583.00
208.26	2578.00
208.73	2580.00
209.20	2586.00
209.67	2580.00
210.14	2578.00
210.61	2579.00
211.08	2580.00
211.56	2582.00
212.03	2579.00
212.50	2583.00
212.97	2574.00
213.44	2577.00
213.91	2583.00
214.38	2584.00
214.85	2574.00
215.33	2579.00
215.80	2580.00
216.27	2574.00
216.74	2582.00
217.21	2587.00
217.68	2587.00
218.15	2584.00
218.62	2592.00
219.09	2581.00
219.57	2586.00
220.04	2592.00
220.51	2573.00
220.98	2583.00
221.45	2582.00
221.92	2577.00
222.39	2585.00
222.86	2579.00
223.33	2583.00
223.80	2589.00
224.27	2586.00
224.74	2578.00
225.22	2579.00
225.69	2583.00
226.16	2578.00
226.63	2589.00
227.10	2587.00
227.57	2580.00
228.04	2582.00
228.51	2582.00
228.98	2588.00
229.45	2576.00
229.92	2575.00
230.39	2581.00
230.86	2587.00
231.33	2577.00
231.80	2584.00
232.27	2580.00
232.75	2578.00
233.22	2589.00
233.69	2581.00
234.16	2582.00
234.63	2578.00
235.10	2591.00
235.57	2581.00
236.04	2582.00
236.51	2584.00
236.98	2578.00
237.45	2585.00
237.92	2583.00
238.39	2574.00
238.86	2582.00
239.33	2620.00
239.80	2583.00
240.27	2583.00
240.74	2579.00
241.21	2580.00
241.68	2583.00
242.15	2580.00
242.62	2579.00
243.09	2578.00
243.56	2582.00
244.03	2578.00
244.50	2581.00
244.97	2583.00
245.44	2602.00
245.91	2578.00
246.38	2581.00
246.85	2584.00
247.32	2589.00
247.79	2580.00
248.26	2589.00
248.73	2582.00
249.20	2579.00
249.67	2588.00
250.14	2586.00
250.61	2583.00
251.08	2577.00
251.55	2585.00
252.02	2583.00
252.49	2580.00
252.96	2578.00
253.43	2583.00
253.90	2583.00
254.37	2576.00
254.84	2585.00
255.31	2580.00
255.77	2580.00
256.24	2576.00
256.71	2583.00
257.18	2585.00
257.65	2586.00
258.12	2581.00
258.59	2579.00
259.06	2588.00
259.53	2589.00
260.00	2585.00
260.47	2574.00
260.94	2588.00
261.41	2578.00
261.88	2588.00
262.35	2580.00
262.81	2583.00
263.28	2578.00
263.75	2582.00
264.22	2583.00
264.69	2582.00
265.16	2582.00
265.63	2589.00
266.10	2580.00
266.57	2574.00
267.04	2586.00
267.51	2581.00
267.97	2587.00
268.44	2577.00
268.91	2579.00
269.38	2581.00
269.85	2578.00
270.32	2579.00
270.79	2580.00
271.26	2581.00
271.73	2583.00
272.19	2583.00
272.66	2586.00
273.13	2587.00
273.60	2584.00
274.07	2583.00
274.54	2574.00
275.01	2586.00
275.48	2586.00
275.94	2587.00
276.41	2580.00
276.88	2585.00
277.35	2579.00
277.82	2586.00
278.29	2583.00
278.76	2592.00
279.22	2581.00
279.69	2580.00
280.16	2591.00
280.63	2581.00
281.10	2583.00
281.57	2584.00
282.04	2595.00
